session,scan_idx,unit_id,readout_id,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI
4,7,1081,885,0.0438645084,0.1485323297,21.9366361917,13.7065963584,0.1432681974,7.6638804026
4,7,1093,889,-0.0991925218,0.0370512362,10.0735967227,10.0420372408,3.1415926536,7.8487344802
4,7,2552,2218,-0.2723416269,-0.3322961731,14.6374920434,11.7006588359,3.1415926536,6.3153170009
4,7,2553,2219,-0.1390163688,-0.3488614461,12.8376002159,16.4872973877,0.0617750516,6.4577102698
4,7,2564,2225,0.1335120058,-0.4765701915,32.5458508223,18.0714360745,3.1415926536,6.3604348554
4,7,2566,2226,0.1514341567,-0.4962086219,37.5556288294,15.1284407043,-0.2079297309,6.3413282457
4,7,2570,2227,-0.2849775611,-0.1293781223,19.637376825,11.1985510912,3.1415926536,6.4046017864
4,7,2572,2229,-0.250245611,-0.2091860441,20.199556144,28.4025277949,3.1415926536,6.2968953224
4,7,2573,2230,-0.267121468,-0.5091667643,18.3997373795,13.0418369571,3.1415926536,6.9274736977
4,7,2574,2231,-0.1808877548,-0.6016125232,15.4375936185,24.878495115,1.6545126788,6.6305810099
4,7,2578,2234,-0.0864783821,-0.5453141783,18.7828839972,16.9585756701,2.3540198833,6.5455625552
4,7,2582,2237,-0.000637866,-0.6736375327,21.7069679892,13.3320947423,-0.2541492375,6.8287935648
4,7,2585,2239,0.1288301343,-0.4435180375,13.786748823,11.1358161676,3.1415926536,6.3129318983
4,7,2587,2240,-0.1432123004,-0.3449745446,16.8769769681,19.0401421024,2.0742820403,6.4040276928
4,7,2588,2241,-0.0505148533,-0.298977845,14.7068384333,16.8986404529,-3.1415926536,6.2051994367
4,7,2589,2242,-0.0645285629,0.1898711516,15.8866452813,11.0755959015,3.1415926536,6.2119116732
4,7,2590,2243,-0.0097734126,-0.2408040235,20.7882853295,18.0246852514,-1.5594889275,6.1321946975
4,7,2591,2244,0.0144120625,0.2059574863,13.8189509639,9.4102825153,0.509205878,6.2551553765
4,7,2592,2245,-0.0339568297,0.1793520886,13.5698853979,9.3296704995,3.1415926536,6.2136984652
4,7,2593,2246,0.3764575769,-0.012034246,50.5797531895,24.8875789784,3.1415926536,6.1841979667
4,7,2594,2247,-0.1986834105,-0.0724926896,38.2105169567,16.7647143829,-0.8088096993,6.218542706
4,7,2597,2249,-0.0661888907,-0.4618160093,14.0163841554,11.3748916351,-0.096686938,8.0745872696
4,7,2599,2251,-0.0451382274,-0.3229906538,14.1217302607,11.0663878077,3.1415926536,7.0141130969
4,7,2602,2253,-0.036112223,-0.4332684896,15.3267088395,17.0528618031,-3.1415926536,6.6791457734
4,7,2604,2254,-0.3855698403,-0.3867798069,17.9677506627,9.7206014313,0.7073296277,6.345946356
4,7,2605,2255,-0.3074181968,-0.2287090208,14.0365083267,14.7042489228,-3.1415926536,6.5794530946
4,7,2606,2256,-0.2407532371,-0.4149383049,13.5865241693,9.4491570539,-2.6146980707,6.251475157
4,7,2607,2257,-0.1935308088,-0.2221391597,12.8120739632,13.7069228793,-3.1415926536,6.8832294712
4,7,2608,2258,-0.0008288169,-0.2097419894,29.6791783921,17.312126419,3.0738984516,7.1006116561
4,7,2610,2259,0.0210890529,-0.3054554842,24.2647389691,20.3322737049,3.1415926536,7.1189686313
4,7,2612,2261,-0.0549454387,-0.3565443228,9.2712519221,12.4302335039,-3.1415926536,6.5692449767
4,7,2613,2262,0.0471593149,-0.3055209225,22.700439461,14.9394825806,0.4033976938,6.6807245119
4,7,2615,2263,-0.1920166772,-0.4028850835,18.0394259773,15.4331402426,3.1415926536,6.7698865814
4,7,2618,2266,-0.2479221093,-0.124058754,14.1664441295,12.6128088267,3.1415926536,6.5964529553
4,7,2619,2267,-0.2921502612,-0.3204104956,11.6396340138,10.2308984604,0.5447099505,6.2660304419
4,7,2620,2268,-0.0260883803,-0.5363055098,16.9888031508,10.043501241,0.1545203213,6.3221504166
4,7,2621,2269,-0.2815613977,-0.2205004833,21.220616924,10.5743041062,-2.9008281038,6.231483981
4,7,2622,2270,-0.1629266422,-0.0165459993,17.2715521594,35.1941812178,1.1242687862,6.2175633974
4,7,2623,2271,-0.2426268581,-0.0310261208,39.8138939277,17.3857528321,-0.2258929523,6.2676274292
4,7,2624,2272,-0.2737725556,0.0375631707,13.5076244362,12.6914568201,3.1415926536,6.7359690799
4,7,2626,2274,0.0139496447,-0.0034052287,27.3375980291,23.4195174435,-3.1415926536,6.6924724873
4,7,2633,2280,0.0340475393,-0.1522846993,26.5452568144,19.7078288342,3.1415926536,7.0235967283
4,7,2640,2287,-0.2209901949,-0.4605671743,17.0419413047,12.9201286827,3.1415926536,6.6904748218
4,7,2642,2289,-0.005052379,-0.3825460823,22.8717478908,16.2243377769,2.8561607199,6.5136849899
4,7,2643,2290,0.0538442382,-0.4221300287,20.0736015728,12.9771386195,-0.1383465387,6.397520553
4,7,2645,2292,-0.2830848876,0.0774483064,7.7900615407,6.8348435796,-1.6600548985,6.3081837444
4,7,2646,2293,-0.0166027797,0.3105054619,12.1936152953,9.4629021456,1.0836481897,6.3349054505
4,7,2647,2294,-0.1729806421,-0.1152172779,14.5363162259,13.4344494457,-0.3133756961,7.2428916497
4,7,2648,2295,-0.1707002993,-0.1613705255,13.4644878539,12.1343327717,-1.6776862883,7.6985634419
4,7,2650,2297,-0.1057925849,0.0264485962,19.5448889171,15.5800537043,0.1022899615,7.3976419368
4,7,2651,2298,-0.1517417894,-0.1220997356,19.9187238233,13.5913337304,-3.1415926536,7.2233387739
4,7,2652,2299,-0.1464168703,0.0004618454,34.8504536481,27.519980362,3.1415926536,6.5889795524
4,7,2654,2301,-0.2580830573,-0.0532783956,23.9952332139,19.1286038034,3.1415926536,6.5758509132
4,7,2657,2303,-0.1900527862,-0.1649248304,27.8971747582,15.8549720116,2.9175458294,6.499092583
4,7,2659,2304,-0.0022760721,-0.0146250942,18.3332838825,16.2352268607,-3.1415926536,6.7255764545
4,7,2663,2306,-0.9338910746,-0.9999674113,210.0234343935,11.0371480275,0.8553631169,6.3197028445
4,7,2664,2307,-0.0223907955,0.2112554784,18.0760599941,13.1913241948,0.469827061,6.557779055
4,7,2666,2309,-0.1319893458,-0.5239364802,9.6912771336,8.841849461,3.1415926536,6.3819584072
4,7,2668,2311,-0.2284043264,0.0551327835,13.9110004601,13.3970798221,3.1415926536,6.5659290319
4,7,2669,2312,-0.2037696741,0.0531542536,14.9141812455,17.1696544128,-3.1415926536,6.4102902435
4,7,2672,2315,-0.1644789052,-0.0475826323,15.2766515799,11.3799680565,0.3454709811,7.8046129077
4,7,2674,2317,-0.1787978584,-0.0156400655,18.5418670357,12.1430966805,0.3016897039,8.0267041829
4,7,2676,2319,-0.0769969565,0.0451210347,13.3127152966,18.6424461704,0.0965684555,6.7572243181
4,7,2677,2320,-0.231588991,-0.1622457146,14.7660251981,13.673417332,-3.1415926536,7.6268230129
4,7,2678,2321,-0.3164574896,-0.2078548892,11.7562711116,14.0278425426,-3.1415926536,6.4558322407
4,7,2681,2322,-0.0625290432,-0.0303634648,12.2365686388,18.2042697571,-3.1415926536,6.3746129558
4,7,2687,2327,0.0760197456,-0.1635193109,47.488575701,23.0964225124,-3.1415926536,6.4177013072
4,7,2689,2329,-0.0980368639,-0.0336032506,13.5127854218,9.6909395604,-0.0357697532,6.828309239
4,7,2690,2330,0.1247769051,0.0761476825,28.5284985602,19.4249347702,-3.1415926536,6.6042400605
4,7,2692,2332,-0.1679184659,0.0751918434,12.5412104809,11.7398194292,3.1415926536,6.59612511
4,7,2694,2334,-0.1264011367,-0.0373196552,14.9059889837,10.0721996611,-0.4077852698,6.2960407032
4,7,2696,2336,-0.2109255236,-0.1642145138,9.3747386019,13.2261830361,3.1415926536,6.2980626577
4,7,2697,2337,-0.1586192249,0.1904015279,20.6954237524,14.7111053016,-3.1415926536,6.703285265
4,7,2698,2338,-0.2884930709,-0.0280998523,28.4302042808,21.721699943,-3.1415926536,6.4326879766
4,7,2701,2341,-0.1422501974,0.1736956651,17.5372129482,14.3194952585,3.1415926536,7.6009533935
4,7,2703,2343,-0.2790071977,0.0338424306,15.5277727255,15.7674078762,3.1415926536,7.1375045331
4,7,2711,2348,0.2379077844,-0.2502536201,26.985244826,18.2299688079,3.1415926536,6.3439869637
4,7,2712,2349,0.1731612123,0.0781324767,16.7693405562,12.3619600808,-3.1415926536,6.4883571936
4,7,2714,2351,0.0796457995,0.1261225928,12.4021005789,12.6416517489,-3.1415926536,7.4656643806
4,7,2715,2352,0.1096999145,-0.0767781866,32.8721018368,24.4325104095,-3.1415926536,6.7489695749
4,7,2717,2354,0.0206069059,-0.2059675327,9.0126308944,11.0649700855,0.5838089191,6.5169073033
4,7,2721,2358,-0.1233853892,0.0733674331,8.9478819419,17.1002445506,0.0492644181,6.3165163345
4,7,2722,2359,-0.1576800023,0.0855341348,12.2288409498,20.5879717269,3.1415926536,6.4659771691
4,7,2724,2361,-0.1074313796,-0.1881937792,19.4425474614,38.6710013824,-0.8107343323,6.3003467222
4,7,2725,2362,-0.1516433547,0.2156171894,22.4409085663,16.2581189946,-3.1415926536,6.7168278565
4,7,2727,2364,-0.1771320521,0.2035882878,12.628408488,15.6855567179,1.8463425713,7.8980204218
4,7,2731,2368,-0.2077874454,0.0361677978,34.2552750846,17.119841853,3.1415926536,6.3773998088
4,7,2734,2370,-0.3784501952,0.1490722586,16.0081391426,17.1812975965,3.1415926536,6.6700892551
4,7,2738,2374,0.0497615279,-0.117653756,13.2142418377,10.9860901529,3.1415926536,6.7700140662
4,7,2739,2375,0.0596989,0.2149114642,18.8182177818,12.8673403899,0.1749214125,6.9363950808
4,7,2740,2376,0.0137422767,0.1729689865,16.238186816,11.0844619003,-0.4449756309,7.4477496256
4,7,2741,2377,0.0075153289,-0.0189957868,11.3761941797,9.4047467507,3.1415926536,6.7734616178
4,7,2742,2378,0.0596133161,0.175580674,15.3475223951,11.3071789475,3.1415926536,7.3834963798
4,7,2745,2381,-0.1574042999,-0.2317938288,13.3907716537,18.7227064037,0.0699677019,6.248424177
4,7,2746,2382,-0.0344933705,-0.0941848968,36.3770687666,14.1368949027,-1.1914840105,6.3504935347
4,7,2747,2383,-0.2262832372,0.2973162566,18.4219788746,15.2423325626,3.1415926536,6.9796503079
4,7,2749,2384,-0.0115657662,0.1758457842,19.4313439781,12.7782188386,3.1415926536,6.7221076022
4,7,2750,2385,-0.1934151894,-0.0329447715,10.2371986396,14.2531466666,0.4917517307,6.7935760312
4,7,2753,2388,-0.1646587212,0.1802591061,12.3232912011,13.700829414,-1.7819572704,8.7797461593
4,7,2756,2391,-0.3277051325,0.0882819251,20.1110406112,17.1460126903,3.1415926536,6.7302090613
4,7,2758,2393,-0.2941847246,0.2306270955,21.7526389806,15.6064885621,-3.1415926536,6.8631232292
4,7,2759,2394,-0.5132153511,0.0071726452,23.479085801,18.31274815,1.7411830506,6.3746652365
4,7,2766,2400,0.0162114776,0.0923945742,16.4828780288,15.5109510842,-3.1415926536,6.985998369
4,7,2767,2401,0.1777592945,0.1351685232,15.0698949764,11.8076705336,0.5198056141,7.2833850058
4,7,2769,2402,0.0438463351,0.1992574129,19.6819608783,11.7120417629,-0.0559638203,7.5460499817
4,7,2770,2403,0.1250948267,0.1718872871,11.7665617375,10.3370953049,0.3874923831,8.5836513046
4,7,2772,2404,-0.0139032188,0.1744670529,19.5820379369,15.494544128,-3.1415926536,7.5826009085
4,7,2774,2406,0.0254418098,0.0906322001,12.8529433251,17.179971115,3.1415926536,7.1369724161
4,7,2777,2408,-0.0972161557,-0.0430845812,19.1149747113,14.135992043,3.1415926536,6.325471651
4,7,2778,2409,0.0859341714,0.257713204,20.0326065637,21.2222506325,-2.8723393838,6.4918053119
4,7,2780,2411,-0.1106053006,0.1160631244,16.5289362357,10.2810548111,3.1415926536,6.2972727937
4,7,2782,2413,0.0057608898,0.3625419381,23.6099989476,14.072554894,-3.1415926536,6.6362379504
4,7,2786,2417,-0.3142607175,0.2542362986,17.3542686416,15.5895143755,-0.1881643419,7.2134848497
4,7,2790,2420,0.0721046707,0.0269675264,26.5076328501,15.1771207027,2.8540175224,6.8312287777
4,7,2791,2421,0.1685746537,-0.1007711037,36.1206224586,23.2608125911,3.1415926536,6.5570997412
4,7,2792,2422,0.0865095565,0.0052159368,20.5239954375,14.1188636284,-2.5201990757,7.1422193924
4,7,2793,2423,0.0597586891,0.0046002096,14.3771278971,11.7863542805,0.580452728,7.199560807
4,7,2794,2424,0.0742615366,0.0702199607,13.9735528566,11.1239365468,0.3236585761,8.5269625101
4,7,2795,2425,-0.0025474764,0.0501275845,13.857838377,25.2331893452,-1.6310342038,6.9465531792
4,7,2796,2426,0.073432028,0.0401589755,12.2389438112,9.4696134866,-0.4407646761,7.4781463193
4,7,2797,2427,-0.0062509488,0.0388836808,17.614848019,18.3395872729,3.1415926536,7.2123686048
4,7,2798,2428,-0.0358577542,0.0391277566,19.2881504135,11.0230599234,0.6102468093,7.4126983256
4,7,2799,2429,0.0199510475,0.1855552283,9.4700558284,12.9551138539,1.9077438367,8.0207460937
4,7,2801,2431,0.0673495105,0.133367337,22.0472319532,14.8796418335,3.1415926536,7.243507384
4,7,2803,2433,0.018467874,0.2552414046,17.0039186699,10.9250467502,-3.1415926536,7.0222701965
4,7,2805,2435,-0.2534214357,-0.3379283816,19.5097933252,11.0231191528,1.2084107078,6.2161683248
4,7,2806,2436,0.2337850741,0.0222064246,31.9668904195,21.3100011936,-3.1415926536,6.4472302492
4,7,2807,2437,-0.217018358,-0.0004460005,8.1482719723,9.6009658919,0.1717757013,6.3228775872
4,7,2808,2438,-0.1556365464,-0.0844742506,23.2258273498,14.3398225174,-1.1029199394,6.2330032285
4,7,2810,2440,-0.0902502343,-0.0768025648,18.3344558473,14.6729001025,-3.1415926536,6.453991975
4,7,2814,2444,-0.0542421889,0.4408551146,23.2476520669,13.1580733076,0.0135830534,6.7400563851
4,7,2816,2445,-0.2130871033,0.3832812574,16.7305486963,12.5209049401,2.9991814077,7.2741786945
4,7,2818,2447,0.0931881428,-0.0084197758,25.9610606068,18.3872693239,-0.2946073564,7.0268466322
4,7,2819,2448,-0.1013583899,-0.0311320751,14.2876485764,11.4723351659,3.1415926536,6.9960078129
4,7,2820,2449,-0.0937404612,-0.3079587857,20.4042362836,11.688441546,-3.1415926536,6.5403542542
4,7,2821,2450,0.0565753454,-0.0128531298,12.8217265813,11.9964443006,3.1415926536,6.8537883402
4,7,2823,2452,-0.0194415267,-0.0947283662,10.7505424757,21.4004102514,-0.0515729964,6.725253507
4,7,2825,2454,-0.0048788766,-0.0083186718,8.8099279043,8.6072232963,-2.16790762,7.5535375817
4,7,2826,2455,-0.1016816627,0.0679543226,9.3389308674,10.2537382085,-3.1415926536,8.0580452762
4,7,2827,2456,0.0860356118,0.1006090799,16.2160544578,12.3940718345,3.1415926536,7.5155188756
4,7,2830,2459,0.0572733443,0.1058181965,20.168842689,24.1561599337,0.4768378335,6.9732542986
4,7,2833,2461,0.1475857231,0.3478260593,23.5720787505,20.9368068736,2.4866952905,6.3506885068
4,7,2834,2462,0.1022367011,0.0959180979,43.4421580723,20.6164545337,-3.1415926536,6.2713458067
4,7,2836,2464,0.0802902371,0.0802373033,24.7223888913,18.5452533757,3.1415926536,6.4446314028
4,7,2837,2465,-0.0363384135,0.1634594434,13.9804296818,11.0627441436,-3.1415926536,6.4084207309
4,7,2838,2466,-0.0291141651,0.3549056967,16.3633549019,13.2543169897,-2.5300333494,6.5911600315
4,7,2840,2468,0.1563292674,0.2871829804,21.2216971272,17.5485495655,3.1415926536,6.5277565096
4,7,2843,2471,-0.0426271813,0.0852379728,48.7016406349,11.9906794115,-2.9551250449,6.3342070802
4,7,2844,2472,0.0136966528,0.3196431809,26.5872423243,16.1337065502,0.1460592655,6.5318174321
4,7,2852,2479,-0.1142762293,-0.1060327317,9.6818537225,8.7249892885,0.6469747924,7.2331232739
4,7,2856,2483,0.1519635078,-0.1502656367,41.3607442902,22.5929180592,3.1415926536,6.4792887616
4,7,2857,2484,-0.127878266,-0.1246078068,9.5902308845,8.2524234563,0.7527555285,8.5043136844
4,7,2858,2485,0.0171557564,-0.204422317,14.7701370028,10.7066240903,-3.0048873933,6.7465625742
4,7,2859,2486,0.0155885199,0.0328288876,15.2266097187,23.7337138936,1.0754355534,7.0655013295
4,7,2860,2487,-0.0311437848,0.1290229008,13.416516134,11.5820382305,-0.5730488747,7.5207731465
4,7,2863,2490,0.0319331276,0.1311831172,13.8332257093,12.0058501798,0.3647990308,8.0670187583
4,7,2864,2491,-0.0272831329,0.1844235814,14.5435435917,10.6575404701,0.3242238271,7.7330970235
4,7,2866,2493,0.0242367012,0.3256717571,19.8625514965,12.0962879551,-3.0955997256,6.4630725668
4,7,2867,2494,-0.1027301648,0.2123109844,10.2248536604,11.1346271276,-3.1415926536,6.6036540671
4,7,2868,2495,0.0719017394,0.2569125588,18.9475139085,14.5477233215,-2.9756282557,6.5661225705
4,7,2872,2499,0.0145416165,0.3390093131,17.5653126268,15.287575514,3.1415926536,6.4482803738
4,7,2873,2500,0.0975894144,0.4435851097,22.5252099223,10.8212910936,-3.1415926536,6.3046536673
4,7,2875,2502,0.0321014349,0.3683627821,15.0023308746,10.076879935,0.1251891619,6.3958927688
4,7,2876,2503,-0.0586267923,0.0706286365,14.348110807,21.5460661148,-3.0212465682,6.3549097403
4,7,2883,2508,-0.0727012791,-0.1313913602,26.9160701157,14.6622467932,0.3507347342,6.6211201344
4,7,2884,2509,0.0380794382,-0.1118156412,11.4897569688,10.414017754,3.1415926536,6.2490734985
4,7,2885,2510,-0.1004134888,-0.0659797426,13.2318170925,11.049051297,-0.5452534755,6.8758929377
4,7,2887,2512,-0.0116597708,0.0773126945,9.7181077089,11.2688219113,-2.0859554061,8.0325109645
4,7,2892,2517,-0.0966280269,0.0892607943,8.5094097302,17.8334582054,2.3593931061,6.6009589691
4,7,2893,2518,0.0386147714,0.1693788059,13.5586132225,15.2164691928,3.1415926536,7.2315629633
4,7,2895,2520,-0.0342970017,0.2378683568,13.9903478999,11.6355970835,3.1415926536,6.6362724416
4,7,2896,2521,0.0478699499,0.305820134,21.3366833483,16.7566738137,-0.009450998,6.4341693798
4,7,2897,2522,-0.1158902076,0.0837542458,13.8674068317,8.8546304449,-3.0051127427,6.3569626338
4,7,2898,2523,0.0317316588,0.4639145932,21.7205076987,14.0470751128,-0.2375078605,6.3446145033
4,7,2900,2525,-0.1204700757,0.3154152429,25.6039329584,19.9934787304,-3.1415926536,6.2626159771
4,7,2905,2528,-0.0017292213,-0.2224747212,22.9827531218,10.0826025967,0.0443174175,7.2227798297
4,7,2909,2532,-0.089665016,-0.1518183395,14.562271757,8.8354109928,-3.1415926536,6.6103554271
4,7,2911,2534,-0.0589349575,-0.1255378097,17.6862039079,17.4580251328,3.1415926536,6.4265353837
4,7,2912,2535,-0.0490253419,-0.1776542118,14.4462598575,10.4333661284,-2.6782376231,6.630506607
4,7,2913,2536,-0.2584876799,-0.2247715277,16.1479741195,18.7507638312,0.363088428,6.4907552915
4,7,2914,2537,0.0757509107,-0.1182458784,15.6467200416,13.0282829284,-3.1415926536,6.5110338258
4,7,2917,2539,-0.0526156086,-0.0191477728,11.4758779205,16.9623758967,-1.6717611181,7.8334766328
4,7,2918,2540,-0.1066938713,0.0112044899,9.0608537918,8.2290284287,0.3088416255,7.4559667276
4,7,2920,2542,-0.024611531,0.0285932281,12.2431810252,10.4570390359,-2.1101681961,8.0309458042
4,7,2921,2543,-0.0349648794,0.0872866806,8.9086686483,9.1535269828,3.1415926536,6.5642724832
4,7,2922,2544,0.0712895935,0.1218893144,27.1562181405,18.5648006568,-3.1415926536,6.4868225418
4,7,2923,2545,-0.0741821295,0.0484556095,10.243955335,12.0073911823,-1.9975013592,7.9461185427
4,7,2925,2547,0.0422814901,0.1742739035,10.7874090218,11.114385884,2.4031788987,8.7610968747
4,7,2927,2549,-0.0144292452,0.036060036,26.7703635728,17.4535164015,-3.1415926536,6.722427053
4,7,2931,2551,-0.0706568894,0.10378936,21.7850340125,19.4108238249,3.1415926536,6.4508662303
4,7,2944,2561,0.0151515345,-0.0050762183,17.7602565952,13.4599668851,-3.1415926536,6.8642510892
4,7,2947,2564,-0.0700501822,-0.0885315594,23.6505436387,14.8204809937,3.1415926536,6.451232582
4,7,2948,2565,-0.0383431434,0.0635123806,14.7021802729,11.5197793894,3.1415926536,7.547611724
4,7,2949,2566,0.0066348767,-0.0222341879,11.8692903453,10.8726771346,-1.7865130147,8.0984552918
4,7,2951,2568,0.0018298653,0.0430036909,12.9880950052,16.2289083472,-1.6005732485,7.2037165353
4,7,2952,2569,-0.054700937,0.0797966021,33.2609109171,16.5758214027,3.0337637111,6.5258110553
4,7,2954,2571,-0.0799312455,0.167165437,13.239969292,11.3319359147,-3.1415926536,7.0077329136
4,7,2955,2572,-0.0871290485,0.0050205293,27.8363211382,16.0318368445,3.1415926536,6.2003928475
4,7,2956,2573,-0.0550767658,0.1529795878,10.0872195627,10.5353233962,-3.1415926536,7.2199895368
4,7,2957,2574,0.0083564442,0.146808425,16.1241754073,28.3388430901,-2.3974921067,6.834330134
4,7,2958,2575,0.0376578936,0.1997994914,16.9562046226,15.6214450152,-3.1415926536,7.7445458401
4,7,2968,2583,-0.0974400134,-0.126569865,11.4614646051,13.5023884101,-1.9333208551,8.7767290922
4,7,2970,2585,-0.1059119696,0.0204283234,10.550284173,12.6344867128,2.0436150663,8.0498561846
4,7,2972,2586,-0.0906330727,-0.0625074829,11.6594895962,12.7725928045,0.8269467031,8.0088142727
4,7,2973,2587,-0.0388071459,-0.0668000565,12.8813520394,19.4379683906,0.5197092512,7.6826536439
4,7,2974,2588,-0.16918538,0.0827842687,11.156682005,16.5249741691,1.7344040216,7.2785110767
4,7,2975,2589,-0.1061387126,0.117336212,12.749194635,9.6028549385,0.4682383869,7.5550579903
4,7,2976,2590,-0.0903497829,0.0885928556,13.5014904133,12.0109833452,-3.1415926536,7.0020590835
4,7,2977,2591,-0.1133678197,0.0252991259,19.2603511072,12.4432421566,-0.5761087044,7.5086738903
4,7,2978,2592,-0.0806561056,0.0144923065,11.4307713406,13.1735974113,-0.1110620601,7.7444691689
4,7,2979,2593,-0.0253438783,0.0768685541,19.1936357655,21.8998378457,3.1415926536,7.2365813891
4,7,2980,2594,0.1308021747,-0.1115093013,18.3005777294,18.772071563,3.1415926536,6.6564879087
4,7,2981,2595,-0.0645583046,-0.1467404022,13.2833641971,9.5525460541,-2.8380100423,7.0270547328
4,7,2982,2596,0.0435721501,0.1989517089,17.0625698664,13.1667194092,3.1415926536,7.3375255527
4,7,2983,2597,-0.1024960088,0.090701797,14.1055404406,11.2722337785,0.315079247,8.515751177
4,7,2984,2598,-0.2147126803,0.0583340794,21.9428486331,44.461079938,-2.025492376,6.3171506533
4,7,2985,2599,-0.0405278752,0.1787756881,11.8631341462,11.0739002519,-3.1415926536,7.1513084221
4,7,2986,2600,-0.0764956873,0.2291384837,13.9569327927,12.8175837873,-3.1415926536,7.0618177564
4,7,2987,2601,-0.0619068553,0.0893373919,48.3758876075,30.9734112827,-2.6451901681,6.4252461511
4,7,2988,2602,-0.0890152071,0.1699554382,26.9311301005,15.525701437,-3.1415926536,7.1699483699
4,7,2989,2603,-0.1887629623,0.0301519667,10.4288891788,11.9237069447,2.1904619384,6.6844222081
4,7,2991,2605,-0.0568192352,0.332278321,16.9953712393,17.9442484567,2.6262960194,7.3544257608
4,7,2998,2611,-0.1144097768,-0.0019356649,13.7771971471,14.392603914,-3.1415926536,6.8987276858
4,7,2999,2612,-0.1358644184,-0.0671668637,11.0022929613,11.6150269076,0.6148680067,8.6905946896
4,7,3002,2615,-0.06045669,-0.0561330012,13.3648608651,19.4773492131,-3.1415926536,7.1908162967
