session,scan_idx,readout_id,r2
4,7,3030,0.6778446290158946
4,7,3031,0.8340393379932041
4,7,3032,0.5351262922362483
4,7,3038,0.5149890113697824
4,7,3039,0.7467871262812376
4,7,3040,0.8412975818111514
4,7,3041,0.7789595049128065
4,7,3042,0.7288285980947737
4,7,3043,0.8366703963687329
4,7,3044,0.7584104829970593
4,7,3046,0.4839366271746022
4,7,3049,0.6043443459151637
4,7,3054,0.8491150607103752
4,7,3057,0.8306547531924506
4,7,3059,0.671244268360947
4,7,3063,0.5799139431971041
4,7,3068,0.5616656480931741
4,7,3071,0.5159682398530253
4,7,3072,0.6120830680776649
4,7,3075,0.7556826375857743
4,7,3077,0.6593398641216304
4,7,3080,0.7230134946160873
4,7,3081,0.6833052609518608
4,7,3084,0.7545877340906617
4,7,3089,0.5715072683496829
4,7,3091,0.8695511166664447
4,7,3093,0.6745592341631724
4,7,3096,0.5450455691812606
4,7,3097,0.8868435884292144
4,7,3098,0.8307084186713305
4,7,3099,0.6549690044702694
4,7,3100,0.7542839411712017
4,7,3105,0.78934604835324
4,7,3107,0.8142034546075673
4,7,3108,0.7646733081569941
4,7,3109,0.6998806906053783
4,7,3110,0.5292982369235882
4,7,3111,0.8195936979048178
4,7,3113,0.7354722773300011
4,7,3118,0.8342631122371684
4,7,3121,0.7369207299614693
4,7,3122,0.8376075239905965
4,7,3123,0.7212755119166545
4,7,3124,0.639232945935184
4,7,3127,0.6548144238646461
4,7,3129,0.8814720903504485
4,7,3134,0.6725295900367757
4,7,3135,0.8410188904295568
4,7,3138,0.9399920554253643
4,7,3146,0.6809222361138471
4,7,3149,0.7952459910460222
4,7,3151,0.7156158120470926
4,7,3152,0.3907445077302792
4,7,3154,0.7438969253881889
4,7,3156,0.6711536498933106
4,7,3159,0.5946329524682783
4,7,3161,0.7065389973008748
4,7,3163,0.7799225229847606
4,7,3165,0.5757940645065458
4,7,3166,0.8100745939277757
4,7,3170,0.6244372391234794
4,7,3177,0.8927217241338312
4,7,3178,0.6180404804375803
4,7,3179,0.62475423095335
4,7,3181,0.6689525837935424
4,7,3184,0.7433197614307345
4,7,3187,0.4077949652276822
4,7,3194,0.5140716096219371
4,7,3196,0.719372825293801
4,7,3201,0.6768328326782327
4,7,3202,0.3484612714190428
4,7,3208,0.738749911994163
4,7,3209,0.7858784903891711
4,7,3211,0.8031896955483289
4,7,3212,0.6549150180230562
4,7,3220,0.7680824989988944
4,7,3224,0.1839179837940054
4,7,3227,0.4596859675413246
4,7,3229,0.3639839971825058
4,7,3236,0.6394181132814905
4,7,3241,0.7632226031433549
4,7,3242,0.6974778789630693
4,7,3245,0.4145994469595088
4,7,3249,0.6727557019489581
4,7,3250,0.7226222822666823
4,7,3252,0.5937159685569011
4,7,3254,0.6693320729104648
4,7,3257,0.5987089156568743
4,7,3258,0.8142747205823602
4,7,3259,0.8577918352643851
4,7,3260,0.6923504050769742
4,7,3263,0.7589388647273233
4,7,3264,0.8036536945099464
4,7,3267,0.613342961758163
4,7,3269,0.7699048964608676
4,7,3277,0.4109328906878131
4,7,3278,0.8195363379572735
4,7,3281,0.2416696974789506
4,7,3283,0.8177202080952616
4,7,3285,0.863825700890718
4,7,3287,0.6521519413366965
4,7,3288,0.7558538661919174
4,7,3289,0.7575369689635538
4,7,3290,0.8275054213699488
4,7,3295,0.5807004373124134
4,7,3297,0.913462778337282
4,7,3300,0.786027056113273
4,7,3308,0.6887628649992347
4,7,3310,0.7920801083732987
4,7,3313,0.7060253448841262
4,7,3314,0.8530409458538208
4,7,3315,0.8041145689280367
4,7,3321,0.3757432823088129
4,7,3324,0.6198873065920212
4,7,3325,0.7856614127829531
4,7,3327,0.6978726232428094
4,7,3329,0.0928579417694134
4,7,3331,0.521130291546801
4,7,3334,0.6699272886317336
4,7,3335,0.6638705216396801
4,7,3344,0.8590881712401099
4,7,3345,0.6126112797526002
4,7,3356,0.5782451162009901
4,7,3357,0.7830779552113325
4,7,3362,0.7684949322406119
4,7,3364,0.7632249122835082
4,7,3366,0.6551770113700845
4,7,3368,0.6023331238952165
4,7,3378,0.672491671596217
4,7,3381,0.8073142956829411
4,7,3383,0.7850394339372909
4,7,3384,0.0931715327926403
4,7,3393,0.4895285703155219
4,7,3394,0.9331350988435037
4,7,3399,0.6667762686158827
4,7,3405,0.6031605861015883
4,7,3406,0.7725263439632709
4,7,3412,0.6894606614457062
4,7,3414,0.8910947492026005
4,7,3417,0.6106681530805445
4,7,3427,0.6279013510211423
4,7,3430,0.5600476524120552
4,7,3432,0.8363204259414314
4,7,3433,0.7450302196253007
4,7,3438,0.7349749897163282
4,7,3446,0.8258387098237583
4,7,3448,0.6343456963760092
4,7,3451,0.6264670193836859
4,7,3454,0.8336433573719412
4,7,4981,0.4213499623723683
4,7,4982,0.4425679995292826
4,7,5008,0.789345201679449
4,7,5013,0.6724077877088145
4,7,5014,0.213459462293019
4,7,5016,0.838958164597623
4,7,5017,0.7997529242029587
4,7,5020,0.2408240278553283
4,7,5022,0.8087158594376922
4,7,5035,0.652707961074229
4,7,5036,0.7422667266073946
4,7,5037,0.595234275845143
4,7,5038,0.804163756092084
4,7,5041,0.8739737588225313
4,7,5044,0.6569527703667638
4,7,5045,0.5036925675578742
4,7,5066,0.5212141631057312
4,7,5068,0.868071262513887
4,7,5069,0.659298762605204
4,7,5070,0.7947580312692663
4,7,5071,0.6421516673400847
4,7,5072,0.8441326771913535
4,7,5074,0.7097130963379177
4,7,5075,0.6897620168694818
4,7,5079,0.7275803616910055
4,7,5080,0.7395959829462085
4,7,5084,0.7648539463052803
4,7,5092,0.1146043017880933
4,7,5093,0.747592010658939
4,7,5094,0.8547014841934335
4,7,5096,0.7114575139395944
4,7,5098,0.611879782340764
4,7,5099,0.8045219916286311
4,7,5100,0.6003203646164255
4,7,5101,0.4359846943351895
4,7,5103,0.6146205436850076
4,7,5104,0.8201670951220413
4,7,5107,0.7915140469191517
4,7,5108,0.8437299354529817
4,7,5109,0.7134203854891475
4,7,5110,0.765814588321221
4,7,5117,0.4979066053495458
4,7,5118,0.693793508755469
4,7,5119,0.560934120737413
4,7,5120,0.4962970570346151
4,7,5121,0.7368230692952247
4,7,5122,0.79252092855659
4,7,5123,0.6256003091323482
4,7,5124,0.6846429924110847
4,7,5125,0.5948442484221337
4,7,5128,0.6605837811527373
4,7,5130,0.7634981671302536
4,7,5132,0.7005104429616296
4,7,5142,0.5696645816159702
4,7,5143,0.5897427566188873
4,7,5144,0.7561568733975094
4,7,5145,0.7196348908070384
4,7,5147,0.8610468517756412
4,7,5150,0.5990408688458226
4,7,5153,0.3972759311612128
4,7,5154,0.9182092783975054
4,7,5155,0.6460253561595626
4,7,5157,0.5072183685181226
4,7,5158,0.8242617371750006
4,7,5159,0.7690943817763636
4,7,5161,0.5462645292165025
4,7,5162,0.7685028646091159
4,7,5171,0.6990637615669857
4,7,5173,0.4501852550805173
4,7,5174,0.6892269915685292
4,7,5175,0.8216228473512668
4,7,5176,0.8381227628472142
4,7,5177,0.77930255495894
4,7,5179,0.7631654510123415
4,7,5180,0.6297531841866522
4,7,5181,0.6875677473647848
4,7,5182,0.8121455200829175
4,7,5183,0.7646236125841377
4,7,5184,0.7138762324363465
4,7,5185,0.7720801017201697
4,7,5186,0.5594890356071166
4,7,5187,0.6492261763687563
4,7,5188,0.8074991954871128
4,7,5189,0.3243903322153614
4,7,5190,0.8313119223924468
4,7,5191,0.7649238953458343
4,7,5192,0.868387329528707
4,7,5193,0.8059035052762995
4,7,5202,0.6644381601376539
4,7,5203,0.4280833438964355
4,7,5204,0.3260922539395942
4,7,5206,0.5515359150559458
4,7,5207,0.7478244779045852
4,7,5210,0.8368276100846167
4,7,5211,0.8421773254992009
4,7,5212,0.7818619865511532
4,7,5213,0.8374028700387443
4,7,5214,0.6635569056382232
4,7,5216,0.6961439734917414
4,7,5218,0.7816125998075062
4,7,5220,0.9157478677882952
4,7,5221,0.822300386417802
4,7,5227,0.653454548458402
4,7,5228,0.524215165315602
4,7,5229,0.7243392964816191
4,7,5230,0.5121043113179438
4,7,5231,0.8545475704794296
4,7,5232,0.5751847384054496
4,7,5233,0.4891306823765172
4,7,5235,0.74415326793617
4,7,5236,0.7841909607635055
4,7,5237,0.7573474436800955
4,7,5238,0.8107092194559399
4,7,5240,0.773050504334899
4,7,5241,0.414396539102647
4,7,5243,0.8587511198630258
4,7,5244,0.7115528035655456
4,7,5245,0.7562194492209188
4,7,5246,0.5851002602899642
4,7,5248,0.8253707275346434
4,7,5249,0.6183797815190598
4,7,5250,0.4409153116245292
4,7,5251,0.5991687686922449
4,7,5252,0.7913753309705621
4,7,5256,0.7790191025997616
4,7,5259,0.6798855365916119
4,7,5260,0.6834514269350123
4,7,5261,0.7561579882233116
4,7,5262,0.590575490905122
4,7,5263,0.7279290815964686
4,7,5265,0.6684061422763101
4,7,5266,0.8161683964066736
4,7,5268,0.9137229827758502
4,7,5269,0.7295122072547429
4,7,5270,0.8348684877258751
4,7,5271,0.4822759203257866
4,7,5272,0.7573061524286936
4,7,5273,0.762597342853032
4,7,5275,0.6526345929419551
4,7,5276,0.7936331874485947
4,7,5278,0.7197611180813643
4,7,5279,0.692817766776625
4,7,5280,0.8699253162942315
4,7,5281,0.8239480330323617
4,7,5288,0.587761994204713
4,7,5290,0.6484408243584119
4,7,5291,0.6431085237518865
4,7,5292,0.7566761569518086
4,7,5293,0.8054734594223479
4,7,5294,0.7079697018451001
4,7,5295,0.4567467438747814
4,7,5296,0.708560987452123
4,7,5297,0.7082400582001853
4,7,5298,0.704473470737361
4,7,5299,0.7328932109171533
4,7,5300,0.8425505645919301
4,7,5301,0.6607624623080746
4,7,5302,0.7540415818192787
4,7,5304,0.8277797832996452
4,7,5305,0.7962707033366193
4,7,5306,0.7523288392719902
4,7,5307,0.8113410616157977
4,7,5308,0.4473212693601561
4,7,5310,0.8284361343926256
4,7,5311,0.4914174182306317
4,7,5313,0.8928053199701147
4,7,5320,0.5186187058088606
4,7,5322,0.8224848816388881
4,7,5323,0.7256174248185976
